Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,clust
11660,0,2500,2500,2500,140,1,0,0,7050,2
16200,0,2500,2500,2500,160,1,0,0,7043,2
14414,0,2500,2500,2500,0,0,0,0,7024,2
22380,0,2500,2500,2500,300,2,200,1,7010,2
24598,0,2500,2500,2500,0,0,0,0,7040,2
16999,0,2500,2500,2500,140,1,0,0,8296,2
1612,0,2500,2500,2500,955,9,0,0,8296,2
15129,0,2500,2500,2500,0,0,0,0,8296,2
15669,0,2500,2500,2500,1205,4,0,0,8296,2
26720,0,2500,2500,2500,913,3,0,0,8296,2
8927,0,2500,2500,2500,0,0,0,0,8296,2
6458,0,2500,2500,2500,0,0,0,0,8296,2
5581,0,2500,2500,2500,0,0,0,0,8296,2
10732,0,2500,2500,2500,1296,6,0,0,8296,2
23529,0,2500,2500,2500,500,1,0,0,8296,2
17575,0,2500,2500,2500,0,0,0,0,8289,2
2494,0,2500,2500,2500,0,0,0,0,8289,2
13381,0,2500,2500,2500,1000,8,0,0,8289,2
25123,0,2500,2500,2500,2030,6,0,0,8289,2
14528,0,2500,2500,2500,6000,7,3000,6,8289,2
14732,0,2500,2500,2500,100,1,0,0,8289,2
11431,0,2500,2500,2500,1759,4,759,3,8289,2
22772,0,2500,2500,2500,0,0,0,0,8289,2
29469,0,2500,2500,2500,2522,4,0,0,8228,2
5600,0,2500,2500,2500,125,1,0,0,8228,2
10954,500,2500,2500,2500,2500,1,0,0,8095,2
2701,0,2500,2500,2500,5000,10,0,0,8002,2
12742,0,2500,2500,2500,0,0,0,0,7966,2
10994,0,2500,2500,2500,1250,3,0,0,8007,2
2318,0,5000,2500,2500,8747,14,0,0,7945,2
11070,0,2500,2500,2500,0,0,0,0,7939,2
21921,0,2500,2500,2500,0,0,0,0,7939,2
18328,0,2500,2500,2500,0,0,0,0,6790,2
11504,0,2500,2500,2500,100,1,0,0,6675,2
910,0,2500,2500,2500,5172,13,0,0,6662,2
18422,0,2500,2500,2500,3297,13,0,0,6653,2
25395,0,2500,2500,2500,2000,1,0,0,6624,2
16648,0,2500,2500,2500,625,4,0,0,6588,2
21689,0,2500,2500,2500,0,0,0,0,6570,2
18302,0,2500,2500,2500,2197,10,0,0,6569,2
16153,0,2500,2500,2500,180,1,0,0,6491,2
8561,0,2500,2500,2500,2050,8,1300,2,6675,2
148,0,2500,2500,2500,190,2,0,0,6507,2
19702,0,2500,2500,2500,3000,1,0,0,6554,2
18820,0,2500,2500,2500,0,0,0,0,6549,2
4528,0,2500,2500,2500,290,1,0,0,6565,2
313,0,2500,2500,2500,1600,1,0,0,6525,2
11613,0,2500,2500,2500,2000,1,0,0,6519,2
3294,0,2500,2500,2500,1330,2,0,0,6498,2
11143,0,2500,2500,2500,2800,6,800,5,6529,2
8250,0,2500,2500,2500,250,2,0,0,6486,2
13886,0,2500,2500,2500,0,0,0,0,6465,2
15349,0,2500,2500,2500,250,2,0,0,6457,2
9998,0,2500,2500,2500,0,0,0,0,6448,2
5351,0,2500,2500,2500,100,1,0,0,6450,2
23334,0,2500,2500,2500,0,0,0,0,6441,2
11255,0,2500,2500,2500,0,0,0,0,6428,2
1846,0,2500,2500,2500,450,1,0,0,6471,2
17500,0,2500,2500,2500,0,0,0,0,6400,2
5906,0,2500,2500,2500,280,1,0,0,6395,2
15219,0,2500,2500,2500,0,0,0,0,6427,2
8910,0,2500,2500,2500,150,1,150,1,6413,2
10484,0,2500,2500,2500,0,0,0,0,6375,2
15496,0,2500,2500,2500,0,0,0,0,6324,2
16714,0,2500,2500,2500,0,0,0,0,6214,2
3487,0,2500,2500,2500,710,1,0,0,6059,2
16061,0,2500,2500,2500,2750,11,0,0,6366,2
18661,0,2500,2500,2500,0,0,0,0,6352,2
9483,0,2500,2500,2500,1000,1,0,0,6340,2
20162,0,2500,2500,2500,2750,15,0,0,6324,2
17949,0,2500,2500,2500,0,0,0,0,6312,2
16803,0,2500,2500,2500,1287,6,0,0,6291,2
23553,810,2500,2500,2500,1587,4,487,2,6295,2
21616,0,2500,2500,2500,0,0,0,0,6291,2
9157,0,2500,2500,2500,75,2,0,0,6274,2
1875,0,2500,2500,2500,1250,3,0,0,6266,2
21270,0,2500,2500,2500,318,10,0,0,6256,2
15750,0,2500,2500,2500,1065,3,0,0,6254,2
11820,0,2500,2500,2500,2045,5,0,0,6227,2
20810,0,2500,2500,2500,1713,13,0,0,6225,2
14988,0,2500,2500,2500,2100,10,0,0,6203,2
14662,0,2500,2500,2500,1110,12,0,0,6197,2
18035,0,2500,2500,2500,811,2,0,0,6193,2
15064,0,2500,2500,2500,2910,9,0,0,6171,2
19032,0,2500,2500,2500,2375,12,0,0,6169,2
8207,0,2500,2500,2500,1750,7,0,0,6184,2
7421,0,2500,2500,2500,0,0,0,0,6142,2
17599,0,2500,2500,2500,100,1,0,0,6029,2
5594,0,2500,2500,2500,370,1,0,0,5835,2
12024,0,2500,2500,2500,0,0,0,0,5119,2
1258,0,2500,2500,2500,475,4,0,0,6134,2
3832,0,2500,2500,2500,1000,1,0,0,6120,2
16528,0,2500,2500,2500,250,2,0,0,6081,2
20126,0,2500,2500,2500,0,0,0,0,6053,2
6371,0,2500,2500,2500,1404,8,0,0,5905,2
16906,0,2500,2500,2500,2750,15,0,0,6017,2
10152,0,2500,2500,2500,0,0,0,0,6010,2
5546,0,2500,2500,2500,2631,6,0,0,5995,2
1860,0,2500,2500,2500,65,2,0,0,5976,2
967,0,2500,2500,2500,980,2,0,0,5716,2
2111,0,2500,2500,2500,100,1,0,0,5962,2
4600,0,2500,2500,2500,140,1,0,0,5959,2
10084,0,2500,2500,2500,500,1,500,1,5946,2
17739,0,2500,2500,2500,437,4,0,0,5941,2
17336,0,2500,2500,2500,2375,12,0,0,5934,2
3663,0,2500,2500,2500,894,10,0,0,5916,2
11447,0,2500,2500,2500,1945,13,0,0,5902,2
17778,0,2500,2500,2500,0,0,0,0,5897,2
13720,0,2500,2500,2500,0,0,0,0,5884,2
11030,0,2500,2500,2500,0,0,0,0,5884,2
11782,0,2500,2500,2500,0,0,0,0,5864,2
15108,0,2500,2500,2500,2850,16,0,0,5876,2
2117,0,2500,2500,2500,769,7,0,0,5609,2
15241,0,2500,2500,2500,0,0,0,0,5840,2
5274,0,2500,2500,2500,2074,11,0,0,5834,2
7560,0,2500,2500,2500,0,0,0,0,5833,2
10497,0,2500,2500,2500,0,0,0,0,5815,2
8327,0,2500,2500,2500,2900,4,150,1,5814,2
7800,0,2500,2500,2500,200,1,0,0,5787,2
16664,0,2500,2500,2500,0,0,0,0,5778,2
11031,0,2500,2500,2500,1600,5,0,0,5762,2
9793,0,2500,2500,2500,3100,2,0,0,5755,2
14106,0,2500,2500,2500,475,4,0,0,5749,2
1057,0,2500,2500,2500,433,5,0,0,5622,2
16992,0,2500,2500,2500,0,0,0,0,5582,2
2558,0,2500,2500,2500,6264,10,0,0,5581,2
8719,0,2500,2500,2500,2000,9,0,0,5671,2
1650,0,2500,2500,2500,1250,3,250,1,5554,2
1625,0,2500,2500,2500,1375,4,0,0,1547,2
14769,0,2500,2500,2500,500,1,0,0,5639,2
8516,0,2500,2500,2500,0,0,0,0,5566,2
4151,0,2500,2500,2500,375,3,0,0,5570,2
6584,0,2500,2500,2500,0,0,0,0,5118,2
8320,0,2500,2500,2500,0,0,0,0,5164,2
13640,0,2500,2500,2500,1500,5,0,0,4923,2
14739,0,2500,2500,2500,1800,4,800,3,5332,2
11162,0,2500,2500,2500,0,0,0,0,4950,2
15964,0,2500,2500,2500,0,0,0,0,5325,2
5583,0,2500,2500,2500,3147,14,0,0,5365,2
2305,0,2500,2500,2500,0,0,0,0,5105,2
10288,0,2500,2500,2500,1250,3,0,0,5532,2
4916,0,2500,2500,2500,900,3,800,2,5107,2
2278,0,2500,2500,2500,0,0,0,0,5175,2
8740,0,2500,2500,2500,1250,3,0,0,5395,2
10009,0,2500,2500,2500,0,0,0,0,5353,2
8327,0,2500,2500,2500,0,0,0,0,5268,2
15352,0,2500,2500,2500,1350,4,0,0,5359,2
13949,0,2500,2500,2500,0,0,0,0,5374,2
15450,0,2500,2500,2500,50,1,50,1,5499,2
7210,0,2500,2500,2500,2402,13,0,0,5449,2
1227,0,2500,2500,2500,0,0,0,0,5786,2
14889,0,2500,2500,2500,1500,2,0,0,5393,2
10702,0,2500,2500,2500,200,2,200,2,5272,2
249,0,2500,2500,2500,1000,1,0,0,5204,2
1511,0,2500,2500,2500,2250,11,0,0,5051,2
6112,0,2500,2500,2500,0,0,0,0,5072,2
4146,0,2500,2500,2500,3750,9,0,0,5210,2
9554,0,2500,2500,2500,2710,3,0,0,5064,2
9860,0,2500,2500,2500,99,1,99,1,5055,2
10069,0,2500,2500,2500,200,1,0,0,4933,2
2224,0,2500,2500,2500,0,0,0,0,5098,2
5320,0,2500,2500,2500,2275,9,0,0,5084,2
7354,0,2500,2500,2500,0,0,0,0,5050,2
200,0,2500,2500,2500,200,1,200,1,5254,2
15439,0,2500,2500,2500,490,3,0,0,5147,2
1000,0,2500,2500,2500,0,0,0,0,4769,2
16994,0,2500,2500,2500,1550,3,1050,2,5379,2
5824,0,2500,2500,2500,0,0,0,0,5401,2
1000,0,2500,2500,2500,0,0,0,0,5367,2
1836,0,2500,2500,2500,850,4,350,3,5329,2
11648,0,2500,2500,2500,475,4,0,0,5318,2
10689,0,2500,2500,2500,2750,15,0,0,5315,2
6000,0,2500,2500,2500,0,0,0,0,5286,2
11908,0,2500,2500,2500,0,0,0,0,5240,2
9071,0,2500,2500,2500,1647,9,0,0,5225,2
3578,0,2500,2500,2500,0,0,0,0,5114,2
2625,0,2500,2500,2500,125,1,0,0,5087,2
50,0,2500,2500,2500,50,1,50,1,5073,2
10740,0,2500,2500,2500,0,0,0,0,4926,2
9795,0,2500,2500,2500,0,0,0,0,4960,2
13490,0,2500,2500,2500,0,0,0,0,4870,2
9002,0,2500,2500,2500,1586,9,0,0,4933,2
10079,0,2500,2500,2500,569,8,0,0,4651,2
1923,0,2500,2500,2500,1170,2,0,0,4615,2
4779,0,2500,2500,2500,600,2,0,0,4926,2
2793,0,2500,2500,2500,8000,3,0,0,4588,2
7291,0,2500,2500,2500,0,0,0,0,4104,2
6020,1505,2500,2500,2500,0,0,0,0,4986,2
8350,0,2500,2500,2500,2125,10,0,0,4967,2
5264,0,2500,2500,2500,0,0,0,0,4496,2
3641,0,2500,2500,2500,1164,3,0,0,3603,2
8962,4481,2500,2500,2500,0,0,0,0,4198,2
7922,0,2500,2500,2500,0,0,0,0,4491,2
12612,0,2500,2500,2500,0,0,0,0,4170,2
8103,0,2500,2500,2500,2750,15,0,0,4776,2
4236,0,2500,2500,2500,3000,7,0,0,4148,2
5573,0,2500,2500,2500,1958,17,0,0,3714,2
2080,0,2500,2500,2500,0,0,0,0,4635,2
11001,0,2500,2500,2500,255,5,0,0,4315,2
3789,0,2500,2500,2500,181,3,0,0,4756,2
5074,0,2500,2500,2500,500,1,0,0,4730,2
12112,0,2500,2500,2500,0,0,0,0,4882,2
13310,0,2500,2500,2500,0,0,0,0,4755,2
3580,0,2500,2500,2500,130,3,0,0,4730,2
4780,0,2500,2500,2500,0,0,0,0,4733,2
12404,0,2500,2500,2500,1950,7,1200,4,4701,2
4087,0,2500,2500,2500,500,4,0,0,4684,2
7730,0,2500,2500,2500,375,3,0,0,4659,2
16171,0,2500,2500,2500,2875,16,0,0,4656,2
7342,0,2500,2500,2500,0,0,0,0,4604,2
13046,0,2500,2500,2500,0,0,0,0,4597,2
7545,0,2500,2500,2500,616,6,0,0,4587,2
9126,0,2500,2500,2500,1202,13,350,1,4554,2
5580,0,2500,2500,2500,60,2,0,0,4533,2
8957,0,2500,2500,2500,0,0,0,0,4509,2
5375,0,2500,2500,2500,2000,9,0,0,4509,2
11289,0,2500,2500,2500,1500,5,0,0,4492,2
3441,0,2500,2500,2500,1643,6,0,0,4484,2
1703,0,2500,2500,2500,1230,4,0,0,4390,2
9753,0,2500,2500,2500,1235,3,0,0,4343,2
13033,0,2500,2500,2500,1625,6,0,0,4334,2
13878,0,2500,2500,2500,0,0,0,0,4317,2
7254,0,2500,2500,2500,0,0,0,0,4323,2
12560,0,2500,2500,2500,1282,6,1282,6,4324,2
11834,0,2500,2500,2500,0,0,0,0,4306,2
1701,0,2500,2500,2500,10,1,0,0,4260,2
12791,0,2500,2500,2500,0,0,0,0,4246,2
4735,0,2500,2500,2500,275,2,0,0,4257,2
4708,0,2500,2500,2500,1000,1,0,0,4232,2
11604,0,2500,2500,2500,95,2,0,0,4177,2
12465,0,2500,2500,2500,380,3,0,0,4162,2
6316,0,2500,2500,2500,0,0,0,0,4149,2
975,0,2500,2500,2500,350,3,0,0,4519,2
12906,0,2500,2500,2500,0,0,0,0,4124,2
6206,0,2500,2500,2500,375,3,0,0,4107,2
3664,0,2500,2500,2500,0,0,0,0,4089,2
12766,0,2500,2500,2500,1900,4,400,2,4072,2
8647,0,2500,2500,2500,0,0,0,0,4036,2
3962,0,2500,2500,2500,292,8,0,0,4027,2
5112,0,2500,2500,2500,0,0,0,0,4020,2
11925,0,2500,2500,2500,400,4,400,4,4015,2
9052,0,2500,2500,2500,280,2,0,0,3987,2
12184,0,2500,2500,2500,1160,3,0,0,3939,2
3082,0,2500,2500,2500,0,0,0,0,3923,2
11355,0,2500,2500,2500,135,3,0,0,3916,2
8000,0,2500,2500,2500,2250,11,0,0,3879,2
7843,0,2500,2500,2500,600,2,600,2,3557,2
12207,0,2500,2500,2500,0,0,0,0,4565,2
4787,0,2500,2500,2500,3125,8,500,1,4734,2
14273,0,2500,2500,2500,0,0,0,0,4341,2
5316,0,2500,2500,2500,1134,4,0,0,4610,2
14304,0,2500,2500,2500,0,0,0,0,4600,2
6978,0,2500,2500,2500,610,3,0,0,4349,2
2344,0,2500,2500,2500,1478,10,0,0,4481,2
8780,0,2500,2500,2500,2750,15,0,0,4237,2
3056,0,2500,2500,2500,1200,3,0,0,4363,2
7371,0,2500,2500,2500,1375,4,0,0,4505,2
14614,0,2500,2500,2500,2275,3,0,0,4567,2
5393,0,2500,2500,2500,0,0,0,0,4517,2
68,0,2500,2500,2500,590,1,0,0,3937,2
9310,0,2500,2500,2500,500,1,500,1,4272,2
11023,0,2500,2500,2500,0,0,0,0,4328,2
726,0,2500,2500,2500,0,0,0,0,4268,2
16626,0,2500,2500,2500,2500,13,0,0,4329,2
10797,0,2500,2500,2500,0,0,0,0,3581,2
4939,0,2500,2500,2500,1000,1,0,0,2515,2
4041,0,2500,2500,2500,0,0,0,0,3344,2
12981,0,2500,2500,2500,0,0,0,0,4246,2
2500,0,2500,2500,2500,2500,1,0,0,3717,2
5360,0,2500,2500,2500,0,0,0,0,4392,2
15326,7663,2500,2500,2500,0,0,0,0,4140,2
13040,0,2500,2500,2500,500,1,0,0,3972,2
6914,0,2500,2500,2500,1500,1,0,0,3915,2
3522,0,2500,2500,2500,3522,4,0,0,3916,2
11314,1000,2500,2500,2500,741,4,0,0,3845,2
8913,0,2500,2500,2500,2050,10,50,1,3630,2
12221,0,2500,2500,2500,511,4,0,0,3692,2
1300,0,2500,2500,2500,454,11,0,0,3691,2
7845,0,2500,2500,2500,265,3,0,0,3508,2
13543,0,2500,2500,2500,1443,7,423,2,3811,2
11548,0,2500,2500,2500,1634,7,0,0,3837,2
3977,0,2500,2500,2500,0,0,0,0,3593,2
3350,0,2500,2500,2500,65,3,0,0,3540,2
3049,0,2500,2500,2500,0,0,0,0,3613,2
9396,0,2500,2500,2500,860,5,350,2,3588,2
7658,0,2500,2500,2500,300,1,0,0,3231,2
11136,0,2500,2500,2500,100,1,0,0,3571,2
13381,0,2500,2500,2500,1150,2,150,1,3312,2
10959,0,2500,2500,2500,500,1,0,0,3469,2
8260,0,2500,2500,2500,700,2,0,0,3673,2
10000,0,2500,2500,2500,790,3,0,0,3564,2
11457,0,2500,2500,2500,705,3,0,0,3767,2
10794,0,2500,2500,2500,0,0,0,0,3712,2
417,0,2500,2500,2500,3000,1,0,0,3670,2
6350,0,2500,2500,2500,0,0,0,0,3657,2
9445,0,2500,2500,2500,1000,2,1000,2,3613,2
1021,0,2500,2500,2500,100,1,0,0,3553,2
9005,0,2500,2500,2500,520,1,0,0,3531,2
10710,0,2500,2500,2500,1000,1,0,0,3460,2
9453,0,2500,2500,2500,2585,5,0,0,3463,2
626,0,2500,2500,2500,626,1,0,0,3393,2
10756,0,2500,2500,2500,1375,4,0,0,3104,2
1452,0,2500,2500,2500,2375,5,0,0,3396,2
3446,0,2500,2500,2500,0,0,0,0,3245,2
11952,0,2500,2500,2500,0,0,0,0,3244,2
11133,0,2500,2500,2500,0,0,0,0,3147,2
5970,0,2500,2500,2500,1000,1,0,0,3091,2
12713,0,2500,2500,2500,0,0,0,0,3077,2
10940,0,2500,2500,2500,0,0,0,0,3062,2
11525,0,2500,2500,2500,0,0,0,0,3008,2
4923,0,2500,2500,2500,305,2,0,0,2985,2
5110,0,2500,2500,2500,0,0,0,0,2901,2
3129,0,2500,2500,2500,0,0,0,0,2840,2
199,0,2500,2500,2500,0,0,0,0,2822,2
10307,0,2500,2500,2500,0,0,0,0,2808,2
10747,0,2500,2500,2500,990,4,500,1,2697,2
7041,0,2500,2500,2500,1747,12,0,0,2718,2
7456,0,2500,2500,2500,0,0,0,0,2635,2
3273,0,2500,2500,2500,500,1,0,0,2749,2
12096,0,2500,2500,2500,50,1,50,1,2607,2
6280,0,2500,2500,2500,1220,6,200,2,2578,2
11700,0,2500,2500,2500,0,0,0,0,2585,2
5432,0,2500,2500,2500,1000,2,1000,2,2535,2
2039,0,2500,2500,2500,0,0,0,0,2451,2
2214,0,2500,2500,2500,0,0,0,0,2448,2
7685,0,2500,2500,2500,500,4,0,0,2406,2
7029,0,2500,2500,2500,495,3,0,0,2565,2
2119,0,2500,2500,2500,0,0,0,0,2399,2
9492,0,2500,2500,2500,781,6,250,1,2320,2
7369,0,2500,2500,2500,0,0,0,0,2277,2
430,0,2500,2500,2500,220,1,0,0,2196,2
1000,0,2500,2500,2500,0,0,0,0,2126,2
664,0,2500,2500,2500,0,0,0,0,2108,2
4653,2433,2500,2500,2500,0,0,0,0,2094,2
7500,0,2500,2500,2500,0,0,0,0,2084,2
3831,0,2500,2500,2500,2,4,0,0,2013,2
8188,0,2500,2500,2500,500,1,500,1,1985,2
1000,0,2500,2500,2500,1000,1,0,0,1970,2
6517,0,2500,2500,2500,2025,8,0,0,1900,2
6286,0,2500,2500,2500,230,3,0,0,1788,2
7015,0,2500,2500,2500,1150,3,150,2,3398,2
9154,0,2500,2500,2500,0,0,0,0,3260,2
4858,0,2500,2500,2500,0,0,0,0,3294,2
8184,0,2500,2500,2500,0,0,0,0,2832,2
12263,0,2500,2500,2500,325,1,325,1,3224,2
12881,0,2500,2500,2500,500,1,0,0,3244,2
568,0,2500,2500,2500,710,3,0,0,3053,2
276,0,2500,2500,2500,2396,3,396,1,3042,2
7490,0,2500,2500,2500,0,0,0,0,3042,2
12688,0,2500,2500,2500,0,0,0,0,2993,2
1666,0,2500,2500,2500,980,3,0,0,2761,2
5317,0,2500,2500,2500,0,0,0,0,2992,2
6181,0,2500,2500,2500,2000,9,0,0,2878,2
1439,0,2500,2500,2500,80,2,0,0,2684,2
7422,0,2500,2500,2500,2229,3,0,0,2653,2
2784,0,2500,2500,2500,0,0,0,0,2066,2
8000,0,2500,2500,2500,0,0,0,0,941,2
10839,0,2500,2500,2500,190,1,190,1,2341,2
6628,0,2500,2500,2500,2125,8,0,0,2539,2
8485,0,2500,2500,2500,0,0,0,0,2111,2
9338,0,2500,2500,2500,200,1,200,1,2371,2
11021,0,2500,2500,2500,115,2,0,0,2449,2
5929,0,2500,2500,2500,168,7,0,0,2371,2
2692,0,2500,2500,2500,800,4,50,1,2447,2
323,0,2500,2500,2500,0,0,0,0,1975,2
10621,0,2500,2500,2500,90,3,0,0,2223,2
2477,0,2500,2500,2500,2319,6,500,1,2137,2
2912,0,2500,2500,2500,510,1,0,0,2132,2
8811,0,2500,2500,2500,600,5,0,0,2032,2
6789,0,2500,2500,2500,0,0,0,0,2237,2
500,0,2500,2500,2500,0,0,0,0,396,2
1000,0,2500,2500,2500,0,0,0,0,1597,2
2143,0,2500,2500,2500,0,0,0,0,1672,2
4892,0,2500,2500,2500,0,0,0,0,1282,2
1866,0,2500,2500,2500,1128,8,0,0,1782,2
4431,0,2500,2500,2500,0,0,0,0,1582,2
5625,0,2500,2500,2500,2350,12,0,0,1270,2
5544,0,2500,2500,2500,350,3,0,0,1713,2
4289,0,2500,2500,2500,2350,4,750,2,1083,2
6803,0,2500,2500,2500,1644,11,0,0,1296,2
5500,0,2500,2500,2500,0,0,0,0,989,2
6914,0,2500,2500,2500,0,0,0,0,812,2
5745,0,2500,2500,2500,400,4,400,4,1067,2
3625,0,2500,2500,2500,0,0,0,0,1369,2
2000,0,2500,2500,2500,0,0,0,0,1479,2
2827,0,2500,2500,2500,0,0,0,0,1375,2
1456,0,2500,2500,2500,500,1,0,0,1130,2
4360,0,2500,2500,2500,2000,9,0,0,1355,2
7056,0,2500,2500,2500,0,0,0,0,1057,2
6551,0,2500,2500,2500,300,3,300,3,1117,2
3258,0,2500,2500,2500,0,0,0,0,106,2
3246,0,2500,2500,2500,0,0,0,0,1401,2
9216,0,2500,2500,2500,340,3,0,0,1466,2
3625,0,2500,2500,2500,2000,9,0,0,1431,2
1000,0,2500,2500,2500,375,3,0,0,1382,2
4750,0,2500,2500,2500,1875,8,0,0,1416,2
1250,0,2500,2500,2500,625,5,0,0,1071,2
8250,0,2500,2500,2500,3000,17,0,0,915,2
3750,0,2500,2500,2500,1500,5,0,0,1397,2
1250,0,2500,2500,2500,1250,3,0,0,679,2
2125,0,2500,2500,2500,875,7,0,0,1396,2
6125,0,2500,2500,2500,2750,8,0,0,144,2
4399,0,2500,2500,2500,750,6,0,0,1369,2
5250,0,2500,2500,2500,1875,8,0,0,1418,2
5500,0,2500,2500,2500,2875,9,0,0,1428,2
7400,0,2500,2500,2500,2600,14,0,0,1394,2
4350,0,2500,2500,2500,2100,10,0,0,1409,2
6000,0,2500,2500,2500,2250,4,0,0,713,2
5375,0,2500,2500,2500,1375,11,0,0,1396,2
4500,0,2500,2500,2500,1500,5,0,0,1033,2
4150,0,2500,2500,2500,375,3,0,0,1424,2
9125,0,2500,2500,2500,750,6,0,0,1174,2
3750,0,2500,2500,2500,1750,7,0,0,1178,2
2125,0,2500,2500,2500,625,5,0,0,1248,2
7375,0,2500,2500,2500,2750,13,0,0,714,2
3967,0,2500,2500,2500,375,3,0,0,1337,2
6250,0,2500,2500,2500,2250,11,0,0,1365,2
1500,0,2500,2500,2500,500,4,0,0,893,2
5875,0,2500,2500,2500,2125,10,0,0,997,2
3250,0,2500,2500,2500,2125,10,0,0,1117,2
1625,0,2500,2500,2500,1250,3,0,0,1381,2
4500,0,2500,2500,2500,2250,11,0,0,666,2
2625,0,2500,2500,2500,1375,4,0,0,850,2
5400,0,2500,2500,2500,1875,8,0,0,1324,2
2875,0,2500,2500,2500,1375,4,0,0,1381,2
4500,0,2500,2500,2500,2125,10,0,0,1271,2
500,0,2500,2500,2500,125,1,0,0,1355,2
6305,0,2500,2500,2500,0,0,0,0,1031,2
7591,0,2500,2500,2500,0,0,0,0,926,2
1022,0,2500,2500,2500,0,0,0,0,463,2
5931,0,2500,2500,2500,0,0,0,0,882,2
9446,0,2500,2500,2500,0,0,0,0,667,2
1000,0,2500,2500,2500,1000,1,0,0,148,2
1884,0,2500,2500,2500,0,0,0,0,31,2
4130,0,2500,2500,2500,100,1,0,0,673,2
3447,0,2500,2500,2500,1000,1,0,0,872,2
2886,0,2500,2500,2500,500,1,0,0,557,2
4028,0,2500,2500,2500,0,0,0,0,346,2
4586,0,2500,2500,2500,1000,1,0,0,249,2
2250,0,2500,2500,2500,1750,7,0,0,817,2
4224,0,2500,2500,2500,0,0,0,0,336,2
4375,0,2500,2500,2500,2875,16,0,0,248,2
3834,0,2500,2500,2500,500,1,0,0,524,2
4584,0,2500,2500,2500,0,0,0,0,652,2
7138,0,2500,2500,2500,0,0,0,0,293,2
1125,0,2500,2500,2500,0,0,0,0,898,2
8994,0,2500,2500,2500,0,0,0,0,1104,2
1100,0,2500,2500,2500,1100,2,0,0,438,2
8232,0,2500,2500,2500,0,0,0,0,258,2
7847,0,2500,2500,2500,0,0,0,0,284,2
570,0,2500,2500,2500,180,4,0,0,785,2
4354,0,2500,2500,2500,1000,1,0,0,706,2
2000,0,2500,2500,2500,0,0,0,0,165,2
642,0,2500,2500,2500,0,0,0,0,355,2
1000,0,2500,2500,2500,0,0,0,0,500,2
4652,0,2500,2500,2500,0,0,0,0,207,2
500,0,2500,2500,2500,0,0,0,0,340,2
4546,0,2500,2500,2500,1000,1,0,0,239,2
8684,0,2500,2500,2500,0,0,0,0,544,2
2104,0,2500,2500,2500,0,0,0,0,466,2
862,0,2500,2500,2500,0,0,0,0,8,2
972,972,2500,2500,2500,0,0,0,0,2,2
4490,0,2500,2500,2500,0,0,0,0,107,2
2000,0,2500,2500,2500,0,0,0,0,520,2
8964,3861,2500,2500,2500,0,0,0,0,594,2
1837,0,2500,2500,2500,1000,1,0,0,219,2
500,0,2500,2500,2500,0,0,0,0,122,2
4090,0,2500,2500,2500,0,0,0,0,59,2
1000,0,2500,2500,2500,0,0,0,0,594,2
6705,0,2500,2500,2500,600,2,0,0,507,2
6338,0,2500,2500,2500,0,0,0,0,322,2
3110,0,2500,2500,2500,1100,2,0,0,345,2
3000,0,2500,2500,2500,1000,1,0,0,270,2
4676,0,2500,2500,2500,0,0,0,0,141,2
4636,0,2500,2500,2500,0,0,0,0,42,2
3065,0,2500,2500,2500,0,0,0,0,87,2
3230,0,2500,2500,2500,0,0,0,0,10,2
8660,0,2500,2500,2500,0,0,0,0,172,2
1500,0,2500,2500,2500,0,0,0,0,60,2
2627,0,2500,2500,2500,0,0,0,0,25,2
1224,0,2500,2500,2500,0,0,0,0,269,2
1022,0,2500,2500,2500,0,0,0,0,277,2
3788,0,2500,2500,2500,0,0,0,0,61,2
1446,0,2500,2500,2500,0,0,0,0,99,2
5450,0,2500,2500,2500,125,3,0,0,687,2
6835,0,2500,2500,2500,765,3,0,0,596,2
1500,0,2500,2500,2500,0,0,0,0,480,2
500,0,2500,2500,2500,500,1,0,0,493,2
4751,0,2500,2500,2500,0,0,0,0,334,2
5354,0,2500,2500,2500,0,0,0,0,32,2
1500,0,2500,2500,2500,1500,1,0,0,235,2
642,0,2500,2500,2500,642,3,0,0,170,2
7504,0,2500,2500,2500,0,0,0,0,100,2
6015,4929,2500,2500,2500,0,0,0,0,30,2
4000,0,2500,2500,2500,0,0,0,0,3453,2
400,0,2500,2500,2500,160,1,0,0,3460,2
2000,0,2500,2500,2500,0,0,0,0,3188,2
13986,0,2500,2500,2500,400,1,400,1,3398,2
7630,0,2500,2500,2500,220,3,0,0,3403,2
9673,0,2500,2500,2500,0,0,0,0,2501,2
706,0,2500,2500,2500,730,3,100,1,1739,2
7698,0,2500,2500,2500,0,0,0,0,1734,2
6850,0,2500,2500,2500,2225,11,0,0,1719,2
6240,0,2500,2500,2500,0,0,0,0,1679,2
891,0,2500,2500,2500,891,8,0,0,1703,2
3420,0,2500,2500,2500,1750,7,0,0,1690,2
4342,0,2500,2500,2500,0,0,0,0,1678,2
10630,0,2500,2500,2500,550,6,0,0,1670,2
4351,0,2500,2500,2500,0,0,0,0,1659,2
9575,0,2500,2500,2500,0,0,0,0,1835,2
4680,0,2500,2500,2500,135,3,0,0,1646,2
3126,0,2500,2500,2500,100,1,0,0,1634,2
5346,0,2500,2500,2500,0,0,0,0,1621,2
