,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,clust
3494,60319,0,17500,2500,2500,22051,19,50,1,817,0
3495,25705,0,2500,2500,2500,0,0,0,0,1180,0
3496,52475,0,17500,2500,2500,14447,13,0,0,962,0
3497,151265,0,50000,2500,2500,61068,13,0,0,1213,1
3498,960,0,2500,2500,2500,6000,1,0,0,1262,0
3499,17036,0,2500,2500,2500,0,0,0,0,1210,0
3500,34458,0,2500,2500,2500,1883,8,0,0,843,0
3501,177785,0,50000,2500,2500,77203,15,0,0,1251,1
3502,13125,0,2500,2500,2500,550,4,550,4,268,0
3503,14494,0,2500,2500,2500,500,1,0,0,575,0
3504,13460,0,2500,2500,2500,0,0,0,0,271,0
3505,9216,0,2500,2500,2500,340,3,0,0,1466,0
3506,22840,0,2500,2500,2500,0,0,0,0,773,0
3507,22289,0,17500,2500,2500,18105,34,189,1,1501,0
3508,9389,0,2500,2500,2500,4195,5,695,2,1509,0
3509,26375,0,2500,2500,2500,7875,38,0,0,1431,0
3510,3625,0,2500,2500,2500,2000,9,0,0,1431,0
3511,16200,0,2500,2500,2500,5375,28,0,0,1407,0
3512,40465,0,2500,2500,2500,6540,28,0,0,1408,0
3513,1000,0,2500,2500,2500,375,3,0,0,1382,0
3514,4750,0,2500,2500,2500,1875,8,0,0,1416,0
3515,74280,0,17500,2500,2500,23735,18,0,0,1425,0
3516,1250,0,2500,2500,2500,625,5,0,0,1071,0
3517,60014,0,32500,2500,2500,45105,32,500,2,669,1
3518,12250,0,2500,2500,2500,4875,32,0,0,1346,0
3519,8250,0,2500,2500,2500,3000,17,0,0,915,0
3520,15732,0,2500,2500,2500,6875,33,0,0,666,0
3521,9300,0,2500,2500,2500,3250,18,0,0,1396,0
3522,9500,0,2500,2500,2500,3125,18,0,0,1415,0
3523,3750,0,2500,2500,2500,1500,5,0,0,1397,0
3524,12350,0,2500,2500,2500,4125,26,0,0,1314,0
3525,13623,0,2500,2500,2500,2625,14,0,0,1330,0
3526,10824,0,2500,2500,2500,3375,19,0,0,867,0
3527,1250,0,2500,2500,2500,1250,3,0,0,679,0
3528,17215,0,2500,2500,2500,1750,7,0,0,1423,0
3529,16825,0,2500,2500,2500,4250,27,0,0,1431,0
3530,2125,0,2500,2500,2500,875,7,0,0,1396,0
3531,9175,0,2500,2500,2500,4000,25,0,0,1428,0
3532,23717,0,2500,2500,2500,3375,19,0,0,1404,0
3533,18750,0,2500,2500,2500,7000,44,0,0,1036,0
3534,6125,0,2500,2500,2500,2750,8,0,0,144,0
3535,4399,0,2500,2500,2500,750,6,0,0,1369,0
3536,10200,0,2500,2500,2500,3625,15,0,0,1408,0
3537,49151,0,5000,2500,2500,12931,38,0,0,1423,0
3538,9375,0,2500,2500,2500,3250,19,0,0,1410,0
3539,8992,0,2500,2500,2500,1250,3,0,0,1417,0
3540,13936,0,2500,2500,2500,1625,6,0,0,1418,0
3541,5250,0,2500,2500,2500,1875,8,0,0,1418,0
3542,5500,0,2500,2500,2500,2875,9,0,0,1428,0
3543,29182,0,2500,2500,2500,3517,18,642,2,1404,0
3544,7400,0,2500,2500,2500,2600,14,0,0,1394,0
3545,4350,0,2500,2500,2500,2100,10,0,0,1409,0
3546,6875,0,2500,2500,2500,4625,30,0,0,581,0
3547,6000,0,2500,2500,2500,2250,4,0,0,713,0
3548,11927,0,2500,2500,2500,4000,15,500,1,1188,0
3549,11864,0,2500,2500,2500,2500,13,0,0,1397,0
3550,10000,0,2500,2500,2500,3375,19,0,0,1418,0
3551,5375,0,2500,2500,2500,1375,11,0,0,1396,0
3552,4500,0,2500,2500,2500,1500,5,0,0,1033,0
3553,4150,0,2500,2500,2500,375,3,0,0,1424,0
3554,9125,0,2500,2500,2500,750,6,0,0,1174,0
3555,13301,0,2500,2500,2500,3500,21,0,0,1400,0
3556,16504,0,2500,2500,2500,500,4,0,0,1397,0
3557,10400,0,2500,2500,2500,1840,10,0,0,1397,0
3558,3750,0,2500,2500,2500,1750,7,0,0,1178,0
3559,8725,0,2500,2500,2500,5600,14,0,0,1426,0
3560,7388,0,2500,2500,2500,3958,15,150,1,446,0
3561,16700,0,2500,2500,2500,1500,5,0,0,1269,0
3562,11850,0,2500,2500,2500,4475,29,0,0,893,0
3563,62705,0,2500,2500,2500,2750,15,0,0,1422,0
3564,2125,0,2500,2500,2500,625,5,0,0,1248,0
3565,11875,0,2500,2500,2500,3625,22,0,0,1408,0
3566,7375,0,2500,2500,2500,2750,13,0,0,714,0
3567,54264,0,17500,2500,2500,15178,17,0,0,1397,0
3568,49482,0,32500,2500,2500,33147,23,0,0,1255,1
3569,48607,0,17500,2500,2500,18284,37,0,0,1339,0
3570,3967,0,2500,2500,2500,375,3,0,0,1337,0
3571,6250,0,2500,2500,2500,2250,11,0,0,1365,0
3572,11572,0,2500,2500,2500,7164,22,0,0,1163,0
3573,12000,0,2500,2500,2500,5625,34,0,0,859,0
3574,1500,0,2500,2500,2500,500,4,0,0,893,0
3575,5875,0,2500,2500,2500,2125,10,0,0,997,0
3576,13350,0,2500,2500,2500,3850,24,0,0,1071,0
3577,10197,0,2500,2500,2500,3098,10,0,0,723,0
3578,3250,0,2500,2500,2500,2125,10,0,0,1117,0
3579,12375,0,2500,2500,2500,3875,24,0,0,863,0
3580,7625,0,2500,2500,2500,4375,21,0,0,1393,0
3581,11875,0,2500,2500,2500,3625,22,0,0,1388,0
3582,1625,0,2500,2500,2500,1250,3,0,0,1381,0
3583,160114,500,2500,2500,2500,71954,86,30817,53,1373,0
3584,4500,0,2500,2500,2500,2250,11,0,0,666,0
3585,2625,0,2500,2500,2500,1375,4,0,0,850,0
3586,5400,0,2500,2500,2500,1875,8,0,0,1324,0
3587,28745,0,2500,2500,2500,10375,43,0,0,1323,0
3588,12675,0,2500,2500,2500,4875,25,0,0,1390,0
3589,2875,0,2500,2500,2500,1375,4,0,0,1381,0
3590,4500,0,2500,2500,2500,2125,10,0,0,1271,0
3591,500,0,2500,2500,2500,125,1,0,0,1355,0
3592,11361,0,2500,2500,2500,3375,20,0,0,1367,0
3593,9794,0,2500,2500,2500,2250,11,0,0,968,0
3594,27619,0,32500,2500,2500,83726,68,14050,46,1325,1
3595,21842,0,2500,2500,2500,3250,19,0,0,929,0
3596,37478,0,2500,2500,2500,5409,4,5409,4,429,0
3597,6305,0,2500,2500,2500,0,0,0,0,1031,0
3598,13749,0,2500,2500,2500,400,4,400,4,996,0
3599,7591,0,2500,2500,2500,0,0,0,0,926,0
3600,10508,0,2500,2500,2500,0,0,0,0,309,0
3601,74093,0,17500,2500,2500,20055,37,0,0,949,0
3602,11692,0,2500,2500,2500,0,0,0,0,95,0
3603,1022,0,2500,2500,2500,0,0,0,0,463,0
3604,12964,500,2500,2500,2500,450,3,350,2,943,0
3605,265,0,2500,2500,2500,6000,1,0,0,1012,0
3606,17191,0,2500,2500,2500,2484,6,2484,6,922,0
3607,29836,0,2500,2500,2500,16165,3,0,0,815,0
3608,22647,0,2500,2500,2500,1136,9,0,0,883,0
3609,33087,0,5000,2500,2500,24761,9,500,1,724,0
3610,5931,0,2500,2500,2500,0,0,0,0,882,0
3611,37300,0,2500,17500,2500,23760,19,0,0,676,0
3612,23704,0,17500,2500,2500,14935,14,0,0,868,0
3613,44038,0,5000,2500,2500,21634,11,0,0,872,0
3614,31011,0,2500,2500,2500,0,0,0,0,1130,0
3615,64956,0,17500,2500,2500,36694,11,0,0,1012,0
3616,12078,0,2500,2500,2500,500,1,500,1,983,0
3617,141554,0,32500,2500,2500,41685,15,1000,2,1139,1
3618,24847,0,2500,2500,2500,1550,4,0,0,1022,0
3619,46207,0,17500,2500,2500,16093,32,0,0,1130,0
3620,121779,0,2500,2500,2500,3500,3,1000,2,634,0
3621,28049,0,2500,2500,2500,100,2,0,0,1164,0
3622,11690,0,2500,2500,2500,0,0,0,0,360,0
3623,36491,0,2500,2500,2500,500,1,500,1,1027,0
3624,33413,0,17500,2500,2500,31605,8,0,0,647,0
3625,9446,0,2500,2500,2500,0,0,0,0,667,0
3626,48944,2565,17500,2500,2500,17988,12,0,0,1005,0
3627,68092,0,17500,2500,2500,16524,14,500,2,652,0
3628,1000,0,2500,2500,2500,1000,1,0,0,148,0
3629,1884,0,2500,2500,2500,0,0,0,0,31,0
3630,22027,0,2500,2500,2500,1225,3,0,0,653,0
3631,4130,0,2500,2500,2500,100,1,0,0,673,0
3632,3447,0,2500,2500,2500,1000,1,0,0,872,0
3633,59317,4877,2500,2500,2500,4794,3,1194,1,660,0
3634,2886,0,2500,2500,2500,500,1,0,0,557,0
3635,4028,0,2500,2500,2500,0,0,0,0,346,0
3636,45485,0,2500,2500,2500,8417,4,0,0,759,0
3637,31539,0,2500,2500,2500,6406,16,200,1,721,0
3638,4586,0,2500,2500,2500,1000,1,0,0,249,0
3639,20335,0,2500,2500,2500,5115,2,0,0,768,0
3640,2250,0,2500,2500,2500,1750,7,0,0,817,0
3641,25418,0,2500,2500,2500,50,1,50,1,720,0
3642,2686,0,2500,2500,2500,7500,4,500,1,301,0
3643,47662,3071,2500,2500,2500,100,1,100,1,760,0
3644,4224,0,2500,2500,2500,0,0,0,0,336,0
3645,4375,0,2500,2500,2500,2875,16,0,0,248,0
3646,76210,0,32500,2500,2500,37937,29,1110,8,798,1
3647,10512,0,2500,2500,2500,0,0,0,0,836,0
3648,3834,0,2500,2500,2500,500,1,0,0,524,0
3649,41537,3576,2500,2500,2500,3000,3,250,1,669,0
3650,4584,0,2500,2500,2500,0,0,0,0,652,0
3651,19870,0,2500,2500,2500,11075,4,0,0,892,0
3652,18088,0,2500,2500,2500,16697,6,0,0,501,0
3653,20765,0,2500,2500,2500,15949,4,0,0,319,0
3654,7138,0,2500,2500,2500,0,0,0,0,293,0
3655,17539,0,2500,2500,2500,500,3,400,2,628,0
3656,7038,0,2500,2500,2500,1336,3,1336,3,309,0
3657,5459,0,5000,2500,2500,9864,14,0,0,880,0
3658,1125,0,2500,2500,2500,0,0,0,0,898,0
3659,8994,0,2500,2500,2500,0,0,0,0,1104,0
3660,44780,0,2500,2500,2500,2100,3,1100,2,968,0
3661,12286,0,5000,2500,2500,7972,11,250,1,1018,0
3662,25047,0,2500,2500,2500,500,1,500,1,443,0
3663,16844,0,2500,2500,2500,0,0,0,0,483,0
3664,49271,0,17500,2500,2500,20695,11,0,0,852,0
3665,9157,0,5000,2500,2500,22802,10,1245,3,901,0
3666,86588,0,2500,2500,2500,4537,4,0,0,1072,0
3667,53027,0,5000,2500,2500,30627,16,0,0,1290,0
3668,24765,0,2500,2500,2500,19969,5,0,0,595,0
3669,29174,0,2500,2500,2500,100,1,0,0,1087,0
3670,1100,0,2500,2500,2500,1100,2,0,0,438,0
3671,56712,0,17500,2500,2500,15685,14,500,1,997,0
3672,8232,0,2500,2500,2500,0,0,0,0,258,0
3673,58816,0,2500,2500,2500,4600,5,1100,3,570,0
3674,24295,0,2500,2500,2500,250,2,250,2,621,0
3675,20198,0,2500,2500,2500,3139,2,3139,2,601,0
3676,24454,0,2500,2500,2500,1919,7,0,0,732,0
3677,7847,0,2500,2500,2500,0,0,0,0,284,0
3678,29056,0,2500,2500,2500,4354,14,0,0,715,0
3679,42071,0,2500,2500,2500,500,1,0,0,502,0
3680,570,0,2500,2500,2500,180,4,0,0,785,0
3681,8904,0,2500,2500,2500,3740,14,0,0,898,0
3682,4354,0,2500,2500,2500,1000,1,0,0,706,0
3683,2000,0,2500,2500,2500,0,0,0,0,165,0
3684,57346,0,2500,2500,2500,7946,6,5446,5,492,0
3685,11303,0,2500,2500,2500,0,0,0,0,119,0
3686,642,0,2500,2500,2500,0,0,0,0,355,0
3687,1000,0,2500,2500,2500,0,0,0,0,500,0
3688,5269,0,17500,2500,2500,22697,13,0,0,604,0
3689,38995,0,2500,2500,2500,1200,2,200,1,563,0
3690,4652,0,2500,2500,2500,0,0,0,0,207,0
3691,500,0,2500,2500,2500,0,0,0,0,340,0
3692,4546,0,2500,2500,2500,1000,1,0,0,239,0
3693,31673,0,2500,2500,2500,2500,1,0,0,283,0
3694,8684,0,2500,2500,2500,0,0,0,0,544,0
3695,2104,0,2500,2500,2500,0,0,0,0,466,0
3696,862,0,2500,2500,2500,0,0,0,0,8,0
3697,972,972,2500,2500,2500,0,0,0,0,2,0
3698,4490,0,2500,2500,2500,0,0,0,0,107,0
3699,13560,0,2500,2500,2500,0,0,0,0,368,0
3700,2000,0,2500,2500,2500,0,0,0,0,520,0
3701,8964,3861,2500,2500,2500,0,0,0,0,594,0
3702,1837,0,2500,2500,2500,1000,1,0,0,219,0
3703,500,0,2500,2500,2500,0,0,0,0,122,0
3704,4090,0,2500,2500,2500,0,0,0,0,59,0
3705,12264,0,2500,2500,2500,0,0,0,0,267,0
3706,54950,0,17500,2500,2500,30500,9,0,0,450,0
3707,16094,0,2500,2500,2500,0,0,0,0,199,0
3708,1000,0,2500,2500,2500,0,0,0,0,594,0
3709,6705,0,2500,2500,2500,600,2,0,0,507,0
3710,6338,0,2500,2500,2500,0,0,0,0,322,0
3711,3110,0,2500,2500,2500,1100,2,0,0,345,0
3712,3000,0,2500,2500,2500,1000,1,0,0,270,0
3713,23257,0,2500,2500,2500,0,0,0,0,361,0
3714,18933,0,2500,2500,2500,0,0,0,0,284,0
3715,93198,0,17500,2500,2500,28923,18,0,0,500,0
3716,9862,0,2500,2500,2500,1693,3,693,2,309,0
3717,16501,0,2500,2500,2500,0,0,0,0,360,0
3718,9264,0,2500,2500,2500,4830,15,0,0,424,0
3719,4676,0,2500,2500,2500,0,0,0,0,141,0
3720,4636,0,2500,2500,2500,0,0,0,0,42,0
3721,3065,0,2500,2500,2500,0,0,0,0,87,0
3722,3230,0,2500,2500,2500,0,0,0,0,10,0
3723,8660,0,2500,2500,2500,0,0,0,0,172,0
3724,1500,0,2500,2500,2500,0,0,0,0,60,0
3725,2627,0,2500,2500,2500,0,0,0,0,25,0
3726,1224,0,2500,2500,2500,0,0,0,0,269,0
3727,12602,0,2500,2500,2500,5632,5,500,1,158,0
3728,1022,0,2500,2500,2500,0,0,0,0,277,0
3729,3788,0,2500,2500,2500,0,0,0,0,61,0
3730,1446,0,2500,2500,2500,0,0,0,0,99,0
3731,20882,0,2500,2500,2500,1000,1,0,0,328,0
3732,5450,0,2500,2500,2500,125,3,0,0,687,0
3733,25730,0,2500,2500,2500,1431,3,931,2,630,0
3734,6835,0,2500,2500,2500,765,3,0,0,596,0
3735,16936,0,2500,2500,2500,14970,2,0,0,580,0
3736,20410,0,2500,2500,2500,0,0,0,0,541,0
3737,1500,0,2500,2500,2500,0,0,0,0,480,0
3738,27759,0,2500,2500,2500,7195,5,0,0,499,0
3739,500,0,2500,2500,2500,500,1,0,0,493,0
3740,25054,0,17500,2500,2500,32592,17,3409,6,486,0
3741,4751,0,2500,2500,2500,0,0,0,0,334,0
3742,5354,0,2500,2500,2500,0,0,0,0,32,0
3743,1500,0,2500,2500,2500,1500,1,0,0,235,0
3744,6356,0,2500,2500,2500,5000,1,0,0,180,0
3745,642,0,2500,2500,2500,642,3,0,0,170,0
3746,7504,0,2500,2500,2500,0,0,0,0,100,0
3747,6015,4929,2500,2500,2500,0,0,0,0,30,0
3748,27488,0,17500,2500,2500,23927,21,0,0,2273,0
3749,39956,0,2500,2500,2500,0,0,0,0,3206,0
3750,35569,0,5000,2500,2500,27119,21,0,0,3357,0
3751,55472,0,17500,2500,2500,17848,18,3763,3,3566,0
3752,15682,0,2500,2500,2500,5025,6,500,1,3298,0
3753,70178,0,50000,2500,2500,61530,12,1300,6,3306,1
3754,221543,0,2500,2500,2500,10300,5,200,3,3554,0
3755,77978,0,2500,2500,2500,1373,10,650,6,3753,0
3756,203353,0,2500,2500,2500,14000,13,4000,8,3557,0
3757,68684,0,5000,2500,2500,5756,13,0,0,2892,0
3758,23352,0,2500,2500,2500,3600,8,3600,8,1459,0
3759,24228,0,2500,2500,2500,2850,15,0,0,3452,0
3760,19483,0,2500,2500,2500,4263,18,0,0,3589,0
3761,78231,0,17500,2500,2500,19182,13,0,0,3102,0
3762,74531,0,2500,5000,2500,10914,17,750,3,3456,0
3763,83276,0,17500,2500,2500,22539,8,650,2,3424,0
3764,21216,0,5000,2500,2500,7787,12,0,0,3378,0
3765,17967,0,2500,2500,2500,1500,5,0,0,3340,0
3766,4000,0,2500,2500,2500,0,0,0,0,3453,0
3767,74651,0,5000,2500,2500,10893,22,0,0,3456,0
3768,400,0,2500,2500,2500,160,1,0,0,3460,0
3769,35766,0,32500,2500,2500,49702,20,784,1,3503,1
3770,2000,0,2500,2500,2500,0,0,0,0,3188,0
3771,48296,0,17500,2500,2500,31329,9,500,1,3061,0
3772,822321,0,50000,2500,2500,138334,26,600,2,3288,1
3773,140544,0,2500,2500,2500,1021,3,500,1,3342,0
3774,43971,0,2500,2500,2500,1491,11,0,0,2350,0
3775,10635,0,32500,2500,2500,45212,20,0,0,2131,1
3776,13986,0,2500,2500,2500,400,1,400,1,3398,0
3777,46269,0,17500,2500,2500,20594,14,0,0,3487,0
3778,27712,0,2500,2500,2500,750,2,750,2,3491,0
3779,35850,0,2500,17500,2500,17759,18,0,0,3439,0
3780,7630,0,2500,2500,2500,220,3,0,0,3403,0
3781,31541,0,2500,2500,2500,5101,12,0,0,3488,0
3782,8009,0,2500,2500,2500,8102,12,2850,6,3279,0
3783,14791,0,17500,2500,2500,23956,26,300,2,2689,0
3784,65141,0,32500,2500,2500,31463,26,2550,2,3452,1
3785,68907,0,32500,2500,2500,33434,10,0,0,3365,1
3786,27669,0,2500,2500,2500,3219,7,0,0,3413,0
3787,62589,0,2500,2500,2500,10000,4,0,0,2803,0
3788,374613,0,2500,5000,2500,23592,31,5000,14,3463,0
3789,97768,0,32500,2500,2500,26734,13,0,0,3119,1
3790,73159,0,2500,2500,2500,358,4,358,4,3237,0
3791,48577,0,32500,2500,2500,34224,16,0,0,2794,1
3792,70614,0,32500,2500,2500,32417,18,0,0,3519,1
3793,38827,0,2500,2500,2500,0,0,0,0,2993,0
3794,29919,0,2500,2500,2500,1225,3,0,0,2949,0
3795,9673,0,2500,2500,2500,0,0,0,0,2501,0
3796,72309,0,32500,2500,2500,41949,20,289,2,1735,1
3797,55473,0,5000,2500,2500,10156,7,0,0,1751,0
3798,706,0,2500,2500,2500,730,3,100,1,1739,0
3799,7698,0,2500,2500,2500,0,0,0,0,1734,0
3800,72019,0,17500,2500,2500,20430,8,0,0,1789,0
3801,89876,0,32500,2500,2500,51620,17,0,0,1739,1
3802,19821,0,2500,2500,2500,2525,3,425,1,1731,0
3803,6850,0,2500,2500,2500,2225,11,0,0,1719,0
3804,32091,0,2500,2500,2500,8426,17,1000,2,1731,0
3805,26055,0,2500,2500,2500,3320,14,0,0,1727,0
3806,122488,0,2500,2500,2500,2800,17,1300,16,1718,0
3807,126028,0,17500,2500,2500,23974,19,668,1,1716,0
3808,94201,0,17500,2500,2500,21559,13,0,0,1716,0
3809,6240,0,2500,2500,2500,0,0,0,0,1679,0
3810,13899,0,2500,2500,2500,5125,31,0,0,1705,0
3811,15832,2376,2500,2500,2500,8130,20,500,1,1698,0
3812,891,0,2500,2500,2500,891,8,0,0,1703,0
3813,21787,0,2500,2500,2500,1500,5,0,0,1704,0
3814,71502,0,5000,2500,2500,9482,13,0,0,1699,0
3815,3420,0,2500,2500,2500,1750,7,0,0,1690,0
3816,7535,0,17500,2500,2500,18487,20,0,0,1678,0
3817,28132,0,2500,2500,2500,465,5,0,0,1702,0
3818,67329,0,2500,2500,2500,6500,3,0,0,1696,0
3819,20971,1490,32500,2500,2500,43527,34,0,0,1695,1
3820,11500,0,2500,2500,2500,0,0,0,0,1695,0
3821,15275,0,2500,2500,2500,2750,8,0,0,1694,0
3822,166638,0,50000,2500,2500,64572,22,0,0,1697,1
3823,86500,0,32500,2500,2500,51740,20,0,0,1691,1
3824,5500,0,2500,2500,2500,5500,11,5500,11,1690,0
3825,62121,0,2500,2500,2500,3602,9,0,0,1692,0
3826,66315,0,2500,2500,2500,8096,9,0,0,1689,0
3827,4342,0,2500,2500,2500,0,0,0,0,1678,0
3828,24838,0,2500,2500,2500,500,1,0,0,1684,0
3829,23165,0,2500,2500,2500,5990,15,150,1,1678,0
3830,25992,0,17500,2500,2500,24333,10,0,0,1678,0
3831,59782,0,2500,2500,2500,7500,7,2000,4,1681,0
3832,64131,1452,2500,2500,2500,7676,15,4620,11,1681,0
3833,96179,0,17500,2500,2500,32069,14,400,2,1667,0
3834,101431,0,32500,2500,2500,49801,19,0,0,1677,1
3835,12824,0,2500,2500,2500,500,4,0,0,1677,0
3836,130595,0,2500,2500,2500,0,0,0,0,1677,0
3837,8150,0,2500,5000,2500,14135,41,500,2,1676,0
3838,22291,0,2500,2500,2500,3812,11,578,2,1675,0
3839,204693,0,2500,2500,2500,5159,5,0,0,1672,0
3840,16079,0,2500,2500,2500,6085,4,0,0,1670,0
3841,10630,0,2500,2500,2500,550,6,0,0,1670,0
3842,23027,0,2500,2500,2500,3375,15,0,0,1669,0
3843,112345,0,32500,2500,2500,36640,14,0,0,1669,1
3844,7500,0,2500,2500,2500,2950,8,2850,7,1668,0
3845,4351,0,2500,2500,2500,0,0,0,0,1659,0
3846,97510,1678,50000,2500,2500,71609,51,7650,26,1665,1
3847,104656,0,2500,2500,2500,5000,3,0,0,1663,0
3848,9575,0,2500,2500,2500,0,0,0,0,1835,0
3849,55152,0,17500,2500,2500,14630,14,0,0,1662,0
3850,12855,0,2500,2500,2500,0,0,0,0,1653,0
3851,11947,0,2500,5000,2500,8099,14,1000,2,1656,0
3852,24893,0,2500,2500,2500,0,0,0,0,1652,0
3853,17534,0,2500,2500,2500,0,0,0,0,1656,0
3854,37165,0,17500,2500,2500,19715,15,0,0,1654,0
3855,190730,0,50000,2500,2500,78916,28,2450,9,1648,1
3856,4680,0,2500,2500,2500,135,3,0,0,1646,0
3857,10845,0,2500,2500,2500,0,0,0,0,1621,0
3858,22998,0,2500,2500,2500,0,0,0,0,1644,0
3859,15635,0,2500,2500,2500,410,3,0,0,1612,0
3860,35650,0,17500,2500,2500,23130,34,0,0,1640,0
3861,3126,0,2500,2500,2500,100,1,0,0,1634,0
3862,33245,0,17500,2500,2500,31390,17,0,0,1628,0
3863,16152,0,2500,2500,2500,6129,19,500,5,1635,0
3864,15624,0,2500,2500,2500,0,0,0,0,1634,0
3865,59151,0,17500,2500,2500,11110,13,0,0,1636,0
3866,30500,0,2500,2500,2500,0,0,0,0,1628,0
3867,88404,0,32500,2500,2500,37304,29,500,1,1628,1
3868,33017,0,5000,2500,2500,10333,18,0,0,1622,0
3869,16883,0,2500,2500,2500,4398,12,500,2,1626,0
3870,23188,0,2500,2500,2500,1291,8,0,0,1627,0
3871,56289,0,17500,2500,2500,24051,15,0,0,1628,0
3872,5346,0,2500,2500,2500,0,0,0,0,1621,0
3873,24475,0,2500,2500,2500,800,8,800,8,1614,0
3874,25753,0,2500,2500,2500,3400,21,0,0,1614,0
3875,70659,0,5000,2500,2500,9178,8,0,0,1622,0
3876,1000,0,2500,2500,2500,0,0,0,0,1597,0
3877,63162,0,17500,2500,2500,27564,8,0,0,1600,0
3878,17472,0,2500,2500,2500,500,1,0,0,1618,0
3879,6058,0,2500,2500,2500,0,0,0,0,1608,0
3880,11005,0,2500,2500,2500,5736,3,0,0,1609,0
3881,32424,0,32500,2500,2500,39635,16,0,0,1584,1
3882,31784,0,2500,2500,2500,350,1,350,1,1604,0
3883,126167,0,50000,2500,2500,190160,15,0,0,1612,1
3884,17079,0,2500,2500,2500,4000,3,0,0,1605,0
3885,35493,0,2500,2500,2500,0,0,0,0,1602,0
3886,84979,0,32500,2500,2500,36702,16,0,0,1600,1
3887,22029,0,2500,2500,2500,2882,14,0,0,1597,0
3888,771,0,2500,2500,2500,13160,4,0,0,1601,0
3889,50416,0,2500,2500,2500,4574,13,450,1,1597,0
3890,81866,0,2500,2500,2500,10000,4,0,0,1591,0
3891,85696,0,17500,2500,2500,18603,14,0,0,1591,0
3892,134882,0,17500,2500,2500,15717,14,0,0,1597,0
3893,3919,0,2500,2500,2500,500,1,0,0,1591,0
3894,43310,0,2500,2500,2500,10058,13,0,0,1589,0
3895,18148,0,2500,2500,2500,26,3,0,0,1565,0
3896,51653,0,5000,2500,2500,11052,14,0,0,1571,0
3897,179832,2954,17500,2500,2500,18218,20,2500,5,1569,0
3898,44324,0,2500,2500,2500,650,4,650,4,1583,0
3899,90666,0,32500,2500,2500,32474,14,0,0,1582,1
3900,10741,0,2500,2500,2500,6593,8,1108,2,1579,0
3901,69954,0,2500,2500,2500,8500,5,500,1,1578,0
3902,13004,1000,2500,2500,2500,13890,39,0,0,1572,0
3903,29657,0,2500,2500,2500,8092,4,0,0,1592,0
3904,11974,0,2500,2500,2500,4025,12,2400,6,1565,0
3905,18601,0,5000,2500,2500,5899,12,0,0,1600,0
3906,27604,0,2500,2500,2500,1570,6,0,0,1555,0
3907,126490,0,2500,2500,2500,8808,15,5183,12,1566,0
3908,57642,0,32500,2500,2500,52176,15,0,0,1564,1
3909,14598,0,2500,2500,2500,625,5,0,0,1562,0
3910,6822,0,2500,2500,2500,0,0,0,0,1559,0
3911,55922,2273,2500,2500,2500,8104,19,4104,16,1552,0
3912,9620,0,2500,2500,2500,500,1,0,0,1523,0
3913,12966,0,17500,2500,2500,15021,16,886,3,1553,0
3914,39450,0,2500,2500,2500,0,0,0,0,1529,0
3915,121156,0,2500,2500,2500,12245,6,1000,2,1538,0
3916,28028,0,2500,2500,2500,0,0,0,0,1548,0
3917,130748,0,32500,2500,2500,65510,37,6349,7,1545,1
3918,17481,0,2500,2500,2500,0,0,0,0,1535,0
3919,5000,0,2500,2500,2500,5000,1,0,0,1537,0
3920,22885,0,2500,2500,2500,1060,2,0,0,1541,0
3921,26065,0,2500,2500,2500,5600,6,1500,3,1530,0
3922,10760,0,2500,2500,2500,0,0,0,0,1534,0
3923,9312,0,2500,2500,2500,3405,8,250,1,1527,0
3924,14775,0,2500,2500,2500,14275,9,0,0,1519,0
3925,8060,0,2500,2500,2500,1750,4,0,0,1534,0
3926,89222,0,2500,2500,2500,0,0,0,0,1528,0
3927,16148,0,2500,2500,2500,2625,14,0,0,1529,0
3928,4316,0,2500,2500,2500,1375,4,0,0,1515,0
3929,9372,0,2500,2500,2500,0,0,0,0,1524,0
3930,40424,0,32500,2500,2500,44110,26,343,3,1523,1
3931,49519,0,17500,2500,2500,25762,18,0,0,1522,0
3932,37305,0,5000,2500,2500,10205,13,0,0,1513,0
3933,7273,0,2500,2500,2500,375,3,0,0,1517,0
3934,76595,0,2500,2500,2500,10577,2,9577,1,1515,0
3935,33629,0,2500,2500,2500,4970,10,150,1,1500,0
3936,14440,0,2500,2500,2500,365,2,0,0,1502,0
3937,62339,0,2500,2500,2500,0,0,0,0,1507,0
3938,53040,0,2500,2500,2500,3960,9,0,0,1595,0
3939,40346,0,5000,2500,2500,5412,13,0,0,1483,0
3940,23835,0,2500,2500,2500,0,0,0,0,1488,0
3941,17613,0,2500,2500,2500,5030,9,0,0,1495,0
3942,2131,0,2500,2500,2500,405,3,0,0,1480,0
3943,20885,0,2500,2500,2500,751,12,0,0,1494,0
3944,2124,0,2500,2500,2500,2324,2,0,0,1487,0
3945,62645,0,2500,2500,2500,19602,11,0,0,1474,0
3946,139032,0,17500,2500,2500,19565,17,1150,4,1481,0
3947,45533,0,5000,2500,2500,12247,20,0,0,1486,0
3948,35509,0,17500,2500,2500,14204,13,0,0,1486,0
3949,170632,0,2500,2500,2500,4650,3,0,0,1480,0
3950,59650,0,2500,2500,2500,5050,16,3950,13,1476,0
3951,8273,0,2500,2500,2500,0,0,0,0,1474,0
